user_screen_name,created_at,tweet_text
SamsungMobileIN,3/30/2019 5:36,b'@sarvesh_bhutada The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/Q3Iud9LXPs'
,,
sarvesh_bhutada,3/30/2019 5:36,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/U8BXFwpRn3'"
,,
adwaid_k,3/30/2019 5:36,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/jy4B6jtwBn'"
,,
SamsungMobileIN,3/30/2019 5:34,b'@MAAdnan10 The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisible.\xe2\x80\xa6 https://t.co/h5rbQVp7YS'
,,
MAAdnan10,3/30/2019 5:34,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/LoVCNTHgJD'
,,
stayjin79,3/30/2019 5:31,b'RT @SamsungSupport: Give your selfies some flair with Live Focus. Live Focus background effects are now available on the front-facing camer\xe2\x80\xa6'
,,
Superdeco44,3/30/2019 5:30,"b""@SamsungSA I'm was looking forward to getting my #Galaxys10 #Galaxys10 this week but for some reason #cellc\xe2\x80\xa6 https://t.co/6sUxOP3yTV"""
,,
AranBailey,3/30/2019 5:28,b'@CPWTweets The Camera! \xf0\x9f\x93\xb8 #competition #win #Galaxys10 #s10'
,,
cupcake31908050,3/30/2019 5:25,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
TechnoP8,3/30/2019 5:22,"b""RT @SamsungMobileSA: Go on an adventure, and capture every moment smoothly...super smoothly. \n\nCheck out today's #GalaxyS10 #GalaxyGuide su\xe2\x80\xa6"""
,,
Topsyturvy30,3/30/2019 5:19,b'RT @ThePhoneShop_: #CompetitionTime \nOne Lucky #Winner - It Could Be YOU!\nWe are giving one lucky winner the chance of owning a #Samsung #G\xe2\x80\xa6'
,,
TechnoP8,3/30/2019 5:18,"b'RT @SamsungMobileSA: Go next gen, go get the #GalaxyS10! More at https://t.co/kTILex3a5V. https://t.co/tXQeuNwY8H'"
,,
illiadgemini74,3/30/2019 5:16,b'RT @BravoWWHL: Watch What Happens... some of our #WWHL studio cameras are being replaced with the Samsung\xc2\xa0#GalaxyS10+\xc2\xa0to\xc2\xa0capture\xc2\xa0tonight\xe2\x80\x99s\xe2\x80\xa6'
,,
Derry1709,3/30/2019 5:12,"b""RT @samsungID: It's your time to switch!\n\nONLY this weekend, purchase #GalaxyS10 and get official accessories voucher up to Rp 700.000.\n\n#N\xe2\x80\xa6"""
,,
Chriiis34640675,3/30/2019 5:11,b'How do I fix this??? \n@SamsungSupport @SamsungMobileUS @SamsungMobile @SamsungUS \n#GalaxyS10 https://t.co/vhHItDZUpD'
,,
SamsungMobileIN,3/30/2019 5:09,b'@sujanrai5305 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wi\xe2\x80\xa6 https://t.co/p5qoegEK9T'
,,
sujanrai5305,3/30/2019 5:09,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/McvMSEF0pb'"
,,
SamsungMobileIN,3/30/2019 5:09,b'@dr_sandy007 The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisible\xe2\x80\xa6 https://t.co/iw0dBmH91q'
,,
dr_sandy007,3/30/2019 5:09,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/E6dUT5IJ3V'
,,
SamsungMobileIN,3/30/2019 5:07,b'@Inception_0_ The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experie\xe2\x80\xa6 https://t.co/2cw8lzgp1G'
,,
Inception_0_,3/30/2019 5:07,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/rUxTljrCjn'
,,
wannawincompo,3/30/2019 5:07,b'RT @SamsungMobileSA: Experience the next gen #GalaxyS10 and stand a chance to WIN amazing spot prizes at the #GalaxyS10Studio @Tygervalley\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 5:05,b'@Joshuaw36337074 The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invis\xe2\x80\xa6 https://t.co/wJAhqBxZAq'
,,
Joshuaw36337074,3/30/2019 5:05,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/vyExbfAUC6'
,,
alieza30,3/30/2019 5:03,b'RT @SamsungMobileSA: Experience the next gen #GalaxyS10 and stand a chance to WIN amazing spot prizes at the #GalaxyS10Studio @Tygervalley\xe2\x80\xa6'
,,
shubham_jain999,3/30/2019 5:02,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
rohankumaruk,3/30/2019 4:59,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
suriyaisthebest,3/30/2019 4:58,b'RT @SamsungMobileIN: @suriyaisthebest The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisibl\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:58,b'@suriyaisthebest The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invis\xe2\x80\xa6 https://t.co/eqKpT1CWMY'
,,
suriyaisthebest,3/30/2019 4:58,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/v9OvWGnTht'
,,
SamsungMobileIN,3/30/2019 4:50,b'@NithinRavi12 The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experie\xe2\x80\xa6 https://t.co/kUVKvpxMgo'
,,
NithinRavi12,3/30/2019 4:50,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/cWpx5En0zQ'
,,
hirama_tonami,3/30/2019 4:49,"b'RT @Lukewearechange: Coming from an iPhone I was worried this phone was not going to work for me, but it\xe2\x80\x99s growing on me a little bit, espe\xe2\x80\xa6'"
,,
JLovTech,3/30/2019 4:48,b'Definitely enjoying the @SamsungMobileUS #GalaxyS10+ experience. #SamsungPro #Spiderman https://t.co/C8qXH82BsO'
,,
battynatty29,3/30/2019 4:46,b'@CPWTweets I love the sound of the camera. It would be great for capturing memories with my girls\n#GalaxyS10 https://t.co/izqfwf3GR3'
,,
mrboggle,3/30/2019 4:45,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:44,b'@LamaNindu The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experience\xe2\x80\xa6 https://t.co/JlWDctP5f9'
,,
LamaNindu,3/30/2019 4:44,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/WkSoqOyEt7'
,,
ProWritersUS,3/30/2019 4:44,b'RT @SamsungMobileKE: You\xe2\x80\x99ve got up to 12 months to pay for the all-new #GalaxyS10.\nInterested? All you need is your Barclays credit card an\xe2\x80\xa6'
,,
stararmankhan,3/30/2019 4:41,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/N96WsKEHgN'"
,,
shadabmalik5786,3/30/2019 4:39,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
Lesan89819057,3/30/2019 4:39,b'RT @SamsungMobileKE: Smartphone\n\nNoun\n\nA phone that can intelligently recognize your mobile behaviour and optimizes usage based on them. It\xe2\x80\xa6'
,,
AnantKN,3/30/2019 4:38,"b'RT @AnantKN: It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerShare on the #\xe2\x80\xa6'"
,,
AnantKN,3/30/2019 4:35,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/bPCaNcqPIb'"
,,
VijayYadavd7,3/30/2019 4:32,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
RecordShoppee,3/30/2019 4:30,b'Want more on your screen? We have the solution! Use the gorgeous display of Samsung Galaxy S10 to its full extent.\xe2\x80\xa6 https://t.co/UlhFJUnG7o'
,,
prethibamidhun,3/30/2019 4:28,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:28,b'@789Sheikh The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisible.\xe2\x80\xa6 https://t.co/b4rN4VYxjp'
,,
789Sheikh,3/30/2019 4:27,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/jnoFPl9KiY'
,,
B4Neemaaisha,3/30/2019 4:24,b'RT @SamsungMobileKE: Why fit in when you were born to stand out? The prism white is\nsure to turn heads. #GalaxyS10 https://t.co/g367VmfR5J'
,,
AbhijeetBhende5,3/30/2019 4:21,b'RT @phoneradarblog: #PhoneRadar News - 29th March 2019\n\n\xe2\x9e\xa1 #GalaxyTabA 8.0 (2019) Comes with S-Pen Support \n\xe2\x9e\xa1 #MiSportsShoes 2 to Go on Sale\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:21,b'@Mukesh998877 The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisibl\xe2\x80\xa6 https://t.co/0WFjLq7jMD'
,,
Mukesh998877,3/30/2019 4:21,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/mzIsUuMetP'
,,
SamsungMobileIN,3/30/2019 4:18,b'@dhinesh_sdk The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wit\xe2\x80\xa6 https://t.co/8hBwJAuUNp'
,,
dhinesh_sdk,3/30/2019 4:18,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/gDvZmm9XIJ'"
,,
DownatthePound,3/30/2019 4:17,b'RT @SamsungCanada: Fits your style like a glove. Flaunt\nthe next generation #GalaxyS10 now.\nhttps://t.co/5D3W2Li9Jn'
,,
SamsungMobileIN,3/30/2019 4:16,b'@SayedIjaz4 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes with\xe2\x80\xa6 https://t.co/Vryv80VldN'
,,
SayedIjaz4,3/30/2019 4:16,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/D23hiC4CUz'"
,,
jenlurking,3/30/2019 4:15,b'RT @SamsungMobile: The #GalaxyS10 is a next generation smartphone like no other.\nThe next generation Galaxy has arrived.\nLearn more: https:\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:13,b'@azeemgrylls The revolutionary in-display ultrasonic fingerprint sensor makes vault-like security totally invisible\xe2\x80\xa6 https://t.co/GO9hjw4DoG'
,,
azeemgrylls,3/30/2019 4:13,b'I carry my life on my phone with all my pictures and contacts residing on my phone. But with in-display Ultrasonic\xe2\x80\xa6 https://t.co/zidZHON3Jw'
,,
6ixgcitytv,3/30/2019 4:06,b'https://t.co/8GPbwtMr7R\n\nTuff young tallent like and share and comment also subscribe please and thanks\n#6ixisreal\xe2\x80\xa6 https://t.co/u40UqZlwHE'
,,
joongyu_park,3/30/2019 4:05,"b""RT @whitestonedome: The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sensor w\xe2\x80\xa6"""
,,
samsungconcept,3/30/2019 4:05,b'Leave no detail out. Learn how to fit more into your photo with the next generation Galaxy S10.\n\n#GalaxyS10 #HowTo https://t.co/l7mY2zodEi'
,,
joongyu_park,3/30/2019 4:05,"b'RT @whitestonedome: Galaxy S10+ Whitestone Dome Glass Install, Review &amp; Removal https://t.co/LpLOuzqzT5 @YouTube #WhitestoneDomeGlass #Gala\xe2\x80\xa6'"
,,
joongyu_park,3/30/2019 4:05,b'RT @whitestonedome: Samsung Galaxy S10 The Best &amp; Only Glass Screen Protector Review Whitest... https://t.co/djCo1mNdrQ @YouTube #Whiteston\xe2\x80\xa6'
,,
joongyu_park,3/30/2019 4:04,b'RT @whitestonedome: Whitestone Dome is the tempered glass Galaxy S10 screen protector you\xe2\x80\x99re looking for \n@AndroidAuth #GalaxyS10 #Whitesto\xe2\x80\xa6'
,,
joongyu_park,3/30/2019 4:03,"b""RT @whitestonedome: The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sensor w\xe2\x80\xa6"""
,,
joongyu_park,3/30/2019 4:02,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 4:01,b'@arunkanojia The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experien\xe2\x80\xa6 https://t.co/BYBhQq814Q'
,,
arunkanojia,3/30/2019 4:01,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/wpJ8mpSikd'
,,
JoshuaBiju4,3/30/2019 4:01,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/wx7wvZdIUx'"
,,
HighonGfule,3/30/2019 4:00,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/YiNI2PSUew'"
,,
joongyu_park,3/30/2019 4:00,b'RT @whitestonedome: \xe2\xad\x90\xef\xb8\x8fGalaxy S10 Dome Glass installation (FULL VER) \xe2\xad\x90\xef\xb8\x8fhttps://t.co/VzJEQaFzty @YouTube #WhitestoneDomeGlass #GalaxyS10 #Gal\xe2\x80\xa6'
,,
anitainssa,3/30/2019 4:00,b'RT @SamsungMobileIN: The Next Generation #GalaxyS10 ushers in a new era of smartphones with some revolutionary features. Know more: https:/\xe2\x80\xa6'
,,
joongyu_park,3/30/2019 3:59,"b'RT @WhitestoneJapan: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass def\xe2\x80\xa6'"
,,
joongyu_park,3/30/2019 3:58,"b'RT @whitestonedome: If you want to use tempered glass screen protector and ultra sonic fingerprint on #GalaxyS10, #WhitestoneDomeGlass defi\xe2\x80\xa6'"
,,
whitestoneES,3/30/2019 3:57,"b""RT @whitestonedome: The Galaxy S10 makes the screen protector situation a bit complicated since the phone's ultrasonic fingerprint sensor w\xe2\x80\xa6"""
,,
a2sanfrancisco,3/30/2019 3:56,b'RT @FallCallSolns: FallCall. Android??? Stay tuned ;-) @Aging20 @AARPiLabs @AgingTech @geoff_gross @tdohrmann @AccentureTech @ctnext @gimmi\xe2\x80\xa6'
,,
Kalmortha,3/30/2019 3:55,"b""@SamsungMobileUS the #Galaxys10 was able to take a picture of the Big Dipper! I'm able to take pictures of the Gala\xe2\x80\xa6 https://t.co/AOwjnNrrcg"""
,,
whitestoneES,3/30/2019 3:54,b'RT @whitestonedome: Samsung Galaxy S10 The Best &amp; Only Glass Screen Protector Review Whitest... https://t.co/djCo1mNdrQ @YouTube #Whiteston\xe2\x80\xa6'
,,
Ash_mendo,3/30/2019 3:53,b'RT @BravoWWHL: Watch What Happens... some of our #WWHL studio cameras are being replaced with the Samsung\xc2\xa0#GalaxyS10+\xc2\xa0to\xc2\xa0capture\xc2\xa0tonight\xe2\x80\x99s\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 3:52,b'@banerjee_sontu The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/FSodbOlW2J'
,,
banerjee_sontu,3/30/2019 3:52,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/M10hgsA4xY'"
,,
SamsungMobileIN,3/30/2019 3:51,b'@chintancshah The #GalaxyS10 comes with the stunning Infinity-O display that offers you a cinematic viewing experie\xe2\x80\xa6 https://t.co/BxP2dn7h0y'
,,
chintancshah,3/30/2019 3:51,b'There are displays and then there is the #GalaxyS10 Infinity-O Display. It has been awarded by VDE for 100% Mobile\xe2\x80\xa6 https://t.co/Sikye8pTvo'
,,
SamsungMobileIN,3/30/2019 3:49,b'@ankurkumar_74 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes w\xe2\x80\xa6 https://t.co/eFA65UiELW'
,,
SamsungMobileIN,3/30/2019 3:49,b'@badera_vivek The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes wi\xe2\x80\xa6 https://t.co/9SEu94Qwt1'
,,
ankurkumar_74,3/30/2019 3:49,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/syb1Nsg3ef'"
,,
badera_vivek,3/30/2019 3:49,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/0sx0HHZOdk'"
,,
rajeranj,3/30/2019 3:49,"b'RT @GarageOnRoad: With Summers coming in now get your Car AC service at your doorstep. \nAnywhere,  Anytime at your convenience.\nClick on th\xe2\x80\xa6'"
,,
armadillotek,3/30/2019 3:47,"b'On fire, the new color for #S10Plus and #GalaxyS10 comes in red.\nhttps://t.co/hFixJRC0e4 https://t.co/8B1X0Oub2s'"
,,
WarrenPotgiete1,3/30/2019 3:47,"b""RT @SamsungMobileSA: Easy on the eyes...with night mode on the #GalaxyS10. Here's our #GalaxyGuide on how to activate and schedule night mo\xe2\x80\xa6"""
,,
mytreasurebox_,3/30/2019 3:47,"b'@CPWTweets While I love all the features ...the Ultra Wide Camera to take stunning, cinematic photos with a 123 deg\xe2\x80\xa6 https://t.co/zvMjfwIuHm'"
,,
mytreasurebox_,3/30/2019 3:45,b'RT @CPWTweets: Still looking for the perfect match? We can help \xf0\x9f\x98\x89 Tell us in the comments below which feature of the Galaxy S10 you \xf0\x9f\x92\x95 for y\xe2\x80\xa6'
,,
rvpal1618,3/30/2019 3:43,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/JqXzIiwbzF'"
,,
BM46961704,3/30/2019 3:42,b'RT @SamsungMalaysia: You know you want it. Now go get it with our Trade Up Programme! #GalaxyS10'
,,
Pulkit_jain19,3/30/2019 3:42,b'RT @phoneradarblog: #PhoneRadar News - 29th March 2019\n\n\xe2\x9e\xa1 #GalaxyTabA 8.0 (2019) Comes with S-Pen Support \n\xe2\x9e\xa1 #MiSportsShoes 2 to Go on Sale\xe2\x80\xa6'
,,
info24android,3/30/2019 3:41,b'Comment #d\xc3\xa9sactiver le mode Always On Display sur le Galaxy S10.\n\n#AlwaysOnDisplay  #GalaxyS10  #SamsungGalaxyS10 https://t.co/GqzIHb9Fnm'
,,
Lady_Kazz,3/30/2019 3:40,"b'RT @SamsungMobileSA: The #GalaxyS10Studio is @MenlynSA, @ThePavSA and @Tygervalley from this weekend. Come and experience the next gen #Gal\xe2\x80\xa6'"
,,
Tamboli01javed,3/30/2019 3:35,b'RT @phoneradarblog: #PhoneRadar News - 29th March 2019\n\n\xe2\x9e\xa1 #GalaxyTabA 8.0 (2019) Comes with S-Pen Support \n\xe2\x9e\xa1 #MiSportsShoes 2 to Go on Sale\xe2\x80\xa6'
,,
SamsungMobileIN,3/30/2019 3:34,b'@himansh04153003 The pro-grade cameras on #GalaxyS10 will revolutionize how you shoot. Capture panoramic landscapes\xe2\x80\xa6 https://t.co/5SKEjqxnGx'
,,
himansh04153003,3/30/2019 3:34,"b'With the #GalaxyS10, there are so many ways to capture my memories like a pro. Be it HDR 10+ videos, super slow-mo\xe2\x80\xa6 https://t.co/hSQU3tU3Pp'"
,,
explod7x,3/30/2019 3:34,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/tDg4cXH4Rl'"
,,
maromarodoshot2,3/30/2019 3:29,b'RT @Samsung: A #radical and #magical design concept that reflects your colorful lifestyle #GalaxyS10\nhttps://t.co/6nYLKj69RU'
,,
KarthikMD13,3/30/2019 3:29,"b'It becomes such a hassle to carry so many chargers for all the devices that I have. But, with the Wireless PowerSha\xe2\x80\xa6 https://t.co/2huIN99PkS'"
